"blk_no","street","max_floor_lvl","year_completed","residential","commercial","market_hawker","miscellaneous","multistorey_carpark","precinct_pavilion","bldg_contract_town","total_dwelling_units","X1room_sold","X2room_sold","X3room_sold","X4room_sold","X5room_sold","exec_sold","multigen_sold","studio_apartment_sold","X1room_rental","X2room_rental","X3room_rental","other_room_rental","postal","address","dist_to_park_centroid","dist_to_park_boundary","park_area","park_length","park_name","diff_boundary_centroid","SVY21_X","SVY21_Y","longitude","latitude"
"1","WOODLANDS IND PK E3",2,1994,"N","N","N","Y","N","N","WL",0,0,0,0,0,0,0,0,0,0,0,0,0,"757780","1 WOODLANDS INDUSTRIAL PARK E3 HDB CENTRE OF BUILDING RESEARCH SINGAPORE 757780",1894.86553394286,1894.86553394286,110312.018570395,4210.08302227242,"WOODLANDS WATERFRONT PK",0,24299.8810326935,48491.4259101608,103.8000692,1.454813455
"1A","CANTONMENT RD",50,2009,"Y","N","N","Y","N","N","CT",264,0,0,0,176,88,0,0,0,0,0,0,0,"85101","1A CANTONMENT ROAD THE PINNACLE@DUXTON SINGAPORE 085101",61.1808388807898,61.1808388807898,13563.793288205,1383.29828095433,"DUXTON PLAIN PK",0,28851.0855494768,28922.8760415028,103.8409659,1.27784271
"1A","EUNOS CRES",2,1981,"Y","Y","N","N","N","N","GL",2,0,0,0,0,0,0,0,0,0,0,2,0,"401001","1A EUNOS CRESCENT SINGAPORE 401001",296.934205573098,296.934205573098,1033.38628762,155.74626896332,"JLN YASIN INTERIM PK",0,35724.5603481532,33727.193792349,103.9027278,1.321290305
"1A","EVERTON PK",1,2000,"N","N","N","N","N","Y","BM",0,0,0,0,0,0,0,0,0,0,0,0,0,"83001","1A EVERTON PARK SINGAPORE 083001",166.889300419733,166.889300419733,13563.793288205,1383.29828095433,"DUXTON PLAIN PK",0,28772.2687545351,28850.7661024031,103.8402577,1.277190575
"1A","KEMPAS RD",30,2025,"Y","N","N","N","N","N","KWN",135,0,81,27,27,0,0,0,0,0,0,0,0,"331001","1A KEMPAS ROAD KEMPAS RESIDENCES SINGAPORE 331001",475.825069870362,475.825069870362,6717.76843165,333.929846630138,"SOMME RD PG",0,30899.3600156114,33162.6470222224,103.8593708,1.316185582
"1A","TELOK PAKU RD",5,2015,"N","N","N","N","Y","N","PRC",0,0,0,0,0,0,0,0,0,0,0,0,0,"498730","1A TELOK PAKU ROAD MULTI STOREY CAR PARK SINGAPORE 498730",219.671280140055,219.671280140055,4935.680312455,362.330911228244,"CHANGI POINT WATERFRONT PK",0,45247.3236142086,41100.3737274118,103.9882989,1.387966586
"1A","TELOK BLANGAH CRES",1,2005,"N","N","N","N","N","Y","BM",0,0,0,0,0,0,0,0,0,0,0,0,0,"91001","1A TELOK BLANGAH CRESCENT MOUNT FABER GREEN SINGAPORE 091001",94.8686199175177,94.8686199175177,754248.054094825,43075.7152539655,"RAIL CORRIDOR",0,26271.8502796349,29117.9459593046,103.8177905,1.279606818
"1A","THOMSON RD",1,1980,"N","Y","N","N","N","N","KWN",0,0,0,0,0,0,0,0,0,0,0,0,0,"301001","1A THOMSON ROAD BALESTIER HILL SHOPPING CENTRE SINGAPORE 301001",46.2908201794555,46.2908201794555,2162.6077944,255.44242523055,"NOVENA RISE PK",0,29081.2726638775,34219.3042392023,103.8430344,1.325741734
"1A","TOH YI DR",4,1988,"N","N","N","N","Y","N","BT",0,0,0,0,0,0,0,0,0,0,0,0,0,"591601","1A TOH YI DRIVE TOH YI DRIVE MULTI STOREY CARPARK SINGAPORE 591601",418.801398025716,418.801398025716,5532.058109585,323.285483768102,"CHENG SOON GARDEN PG",0,21431.9073152749,35690.3671961045,103.7743004,1.33904481
"1B","CANTONMENT RD",50,2009,"Y","N","N","N","N","N","CT",264,0,0,0,176,88,0,0,0,0,0,0,0,"85201","1B CANTONMENT ROAD THE PINNACLE@DUXTON SINGAPORE 085201",25.0671325508942,25.0671325508942,13563.793288205,1383.29828095433,"DUXTON PLAIN PK",0,28899.7758113922,28918.0879684705,103.8414034,1.277799407
"1B","KEMPAS RD",37,2025,"Y","N","N","N","N","N","KWN",162,0,0,28,134,0,0,0,0,0,0,0,0,"332001","1B KEMPAS ROAD KEMPAS RESIDENCES SINGAPORE 332001",517.195467212407,517.195467212407,6717.76843165,333.929846630138,"SOMME RD PG",0,30932.0678889437,33196.1995417438,103.8596647,1.316489016
"1C","CANTONMENT RD",50,2009,"Y","N","N","Y","N","N","CT",264,0,0,0,176,88,0,0,0,0,0,0,0,"85301","1C CANTONMENT ROAD THE PINNACLE@DUXTON SINGAPORE 085301",26.5464280190415,26.5464280190415,13563.793288205,1383.29828095433,"DUXTON PLAIN PK",0,28929.0791192462,28879.3522619372,103.8416667,1.277449094
"1C","KEMPAS RD",1,2025,"N","N","N","N","N","N","KWN",0,0,0,0,0,0,0,0,0,0,0,0,0,"333001","1C KEMPAS ROAD KEMPAS RESIDENCES SINGAPORE 333001",501.945857869722,501.945857869722,6717.76843165,333.929846630138,"SOMME RD PG",0,30907.9736280883,33187.3785095829,103.8594482,1.316409244
"1D","CANTONMENT RD",50,2009,"Y","N","N","Y","N","N","CT",264,0,0,0,176,88,0,0,0,0,0,0,0,"85401","1D CANTONMENT ROAD THE KIDZ ZONE PTE LTD SINGAPORE 085401",46.1868960046664,46.1868960046664,13563.793288205,1383.29828095433,"DUXTON PLAIN PK",0,28908.9465801149,28820.8745886971,103.8414858,1.276920243
"1E","CANTONMENT RD",50,2009,"Y","N","N","Y","N","N","CT",264,0,0,0,176,88,0,0,0,0,0,0,0,"85501","1E CANTONMENT ROAD PCF SPARKLETOTS PRESCHOOL @ TANJONG PAGAR-TIONG BAHRU BLK 1E (KN) SINGAPORE 085501",83.8285153012951,83.8285153012951,13563.793288205,1383.29828095433,"DUXTON PLAIN PK",0,28872.253697407,28787.8613645909,103.8411561,1.276621684
"1F","CANTONMENT RD",50,2009,"Y","N","N","Y","N","N","CT",264,0,0,0,176,88,0,0,0,0,0,0,0,"85601","1F CANTONMENT ROAD THE PINNACLE@DUXTON SINGAPORE 085601",119.30970201567,119.30970201567,13563.793288205,1383.29828095433,"DUXTON PLAIN PK",0,28876.2270378282,28717.6807498625,103.8411918,1.275986995
"1G","CANTONMENT RD",50,2009,"Y","N","N","Y","N","N","CT",264,0,0,0,176,88,0,0,0,0,0,0,0,"85701","1G CANTONMENT ROAD THE PINNACLE@DUXTON SINGAPORE 085701",152.302924069885,152.302924069885,13563.793288205,1383.29828095433,"DUXTON PLAIN PK",0,28885.4421765999,28667.4019618877,103.8412746,1.275532291
"10","BENDEMEER RD",7,2016,"N","N","N","N","Y","N","KWN",0,0,0,0,0,0,0,0,0,0,0,0,0,"330010","10 BENDEMEER ROAD BENDEMEER LIGHT SINGAPORE 330010",487.434575286982,487.434575286982,6717.76843165,333.929846630138,"SOMME RD PG",0,31075.4444013654,33087.9396657407,103.860953,1.315509938
"10","CANTONMENT CL",5,2000,"N","N","N","Y","Y","N","BM",0,0,0,0,0,0,0,0,0,0,0,0,0,"80010","10 CANTONMENT CLOSE MULTI STOREY CAR PARK SINGAPORE 080010",387.136213812232,387.136213812232,13563.793288205,1383.29828095433,"DUXTON PLAIN PK",0,28655.9024799136,28560.9677678459,103.8392121,1.274569743
"10","CHAI CHEE RD",15,1999,"Y","Y","N","N","N","N","BD",84,0,0,0,56,28,0,0,0,0,0,0,0,"467010","10 CHAI CHEE ROAD SINGAPORE 467010",623.050479055954,623.050479055954,11008.18851693,2171.92351927206,"SIGLAP LINEAR PK (JLN B'WAN-UPP EC RD)",0,38181.3561504229,34389.1110894563,103.9248036,1.327275724
"10","DAKOTA CRES",7,1958,"Y","N","N","Y","N","N","GL",53,0,0,0,0,0,0,0,0,0,0,53,0,"390010","10 DAKOTA CRESCENT SINGAPORE 390010",102.681174556885,102.681174556885,4524.619468195,378.17029159494,"MT BATTEN RD/OLD AIRPORT RD OS",0,33691.3675968099,32074.1426646497,103.8844582,1.306341146
"10","EUNOS CRES",16,1977,"Y","N","N","Y","N","N","GL",180,0,0,0,180,0,0,0,0,0,0,0,0,"400010","10 EUNOS CRESCENT SINGAPORE 400010",310.555660083442,310.555660083442,1033.38628762,155.74626896332,"JLN YASIN INTERIM PK",0,35723.7448524951,33837.3545040966,103.9027205,1.322286559
"10","GLOUCESTER RD",14,1976,"Y","N","N","Y","N","N","KWN",207,0,0,180,26,1,0,0,0,0,0,0,0,"210010","10 GLOUCESTER ROAD PCF SPARKLETOTS PRESCHOOL @ MOULMEIN-CAIRNHILL BLK 10 (DS) SINGAPORE 210010",394.47529397582,394.47529397582,3714.950019395,373.797979542078,"PEK KIO PARK",0,30102.4118915766,32911.7470228833,103.8522098,1.313916596
"10","HAIG RD",13,1976,"Y","Y","N","N","N","N","GL",133,0,0,132,0,0,0,0,0,0,0,1,0,"430010","10 HAIG ROAD HAIG VIEW SINGAPORE 430010",367.936742004788,367.936742004788,2880.29094643,239.082035135488,"GUILLEMARD RD OS",0,34960.8383733149,33013.8764300284,103.8958652,1.314839502
"10","HOLLAND AVE",14,1973,"Y","N","N","N","N","N","QT",101,0,0,0,101,0,0,0,0,0,0,0,0,"271010","10 HOLLAND AVENUE HOLLAND VISTA SINGAPORE 271010",341.462074412042,341.462074412042,754248.054094825,43075.7152539655,"RAIL CORRIDOR",0,23654.8357567466,32274.1291766948,103.7942752,1.308149971
"10","JLN RUMAH TINGGI",4,1986,"Y","N","N","N","N","N","BM",28,0,0,20,8,0,0,0,0,0,0,0,0,"150010","10 JALAN RUMAH TINGGI RUMAH TINGGI VIEW SINGAPORE 150010",445.587894477454,445.587894477454,754248.054094825,43075.7152539655,"RAIL CORRIDOR",0,25223.3672208459,30068.1648922962,103.8083694,1.288200189
"10","JLN KUKOH",12,1970,"Y","Y","N","Y","N","N","CT",92,0,72,16,4,0,0,0,0,0,0,0,0,"162010","10 JALAN KUKOH CHIN SWEE VIEW SINGAPORE 162010",126.259601576315,126.259601576315,84315.97281561,2520.44646433725,"PEARL'S HILL CITY PK",0,28640.7302895493,29932.5480011091,103.8390758,1.286973834
"10","JLN BATU",12,1966,"Y","N","N","Y","N","N","KWN",132,0,0,0,8,96,28,0,0,0,0,0,0,"431010","10 JALAN BATU FRIENDS @ ST HILDA'S LINK SINGAPORE 431010",371.862879082876,371.862879082876,4524.619468195,378.17029159494,"MT BATTEN RD/OLD AIRPORT RD OS",0,33520.5122673376,31595.5436829945,103.8829229,1.302012898
"10","JLN BT HO SWEE",10,1962,"Y","N","N","N","N","N","BM",120,0,50,0,0,0,0,0,0,0,70,0,0,"161010","10 JALAN BUKIT HO SWEE BUKIT HO SWEE VIEW SINGAPORE 161010",345.51420468716,345.51420468716,3395.091960165,244.294538479126,"GANGES AVE OS",0,27928.4640788284,29986.1247800401,103.8326758,1.28745837
"10","JOO SENG RD",20,1982,"Y","N","N","N","N","N","TP",76,0,0,0,0,76,0,0,0,0,0,0,0,"360010","10 JOO SENG ROAD SINGAPORE 360010",145.448666598951,145.448666598951,1944.3755653,509.994213027911,"MACPHERSON LINEAR PK",0,33213.5150710231,35200.8806634191,103.880165,1.334618334
"10","LOR 7 TOA PAYOH",25,1997,"Y","N","N","N","N","N","TP",96,0,0,0,68,28,0,0,0,0,0,0,0,"310010","10 LORONG 7 TOA PAYOH TOA PAYOH COURT SINGAPORE 310010",854.31931995082,854.31931995082,2734.41346585,254.056814180288,"CARMICHAEL RD PG",0,30660.9537339537,35482.4717975468,103.8572288,1.337165276
"10","MARSILING DR",22,1975,"Y","Y","N","N","N","N","WL",84,0,0,0,0,84,0,0,0,0,0,0,0,"730010","10 MARSILING DRIVE MARSILING GARDENS SINGAPORE 730010",408.937729308138,408.937729308138,61142.390623865,1029.55910103249,"WOODLANDS TOWN PK EAST",0,21768.0676703728,46942.5650761494,103.7773186,1.440805674
"10","NTH BRIDGE RD",16,1973,"Y","Y","N","N","N","N","KWN",224,0,0,0,0,0,0,0,0,224,0,0,0,"190010","10 NORTH BRIDGE ROAD SINGAPORE 190010",180.75733545849,180.75733545849,3823.22824179,286.833840174964,"NORTH BRIDGE GARDEN",0,31365.9032720216,31986.8829066039,103.8635628,1.30555234
"10","PINE CL",13,1981,"Y","N","N","N","N","N","GL",120,0,0,72,48,0,0,0,0,0,0,0,0,"391010","10 PINE CLOSE SINGAPORE 391010",333.730987896291,333.730987896291,4524.619468195,378.17029159494,"MT BATTEN RD/OLD AIRPORT RD OS",0,33444.7745279406,32384.9912086496,103.8822425,1.309152394
"10","SELEGIE RD",10,1963,"Y","Y","N","N","N","N","CT",48,0,0,48,0,0,0,0,0,0,0,0,0,"180010","10 SELEGIE ROAD SELEGIE HOUSE SINGAPORE 180010",239.388867719997,239.388867719997,25153.089532585,817.883110109416,"MOUNT EMILY PK",0,29916.2752714582,31783.0194006566,103.8505372,1.303708794
"10","ST. GEORGE'S RD",4,1984,"Y","N","N","N","N","N","KWN",12,0,0,0,12,0,0,0,0,0,0,0,0,"320010","10 SAINT GEORGE'S ROAD SAINT GEORGE'S EAST GARDENS SINGAPORE 320010",204.779648515708,204.779648515708,3701.20168189,366.125435141559,"BENG WAN RD PG",0,31349.1186459946,33998.6983576734,103.8634122,1.323746488
"10","TECK WHYE AVE",12,1977,"Y","N","N","Y","N","N","CCK",153,0,0,130,22,0,1,0,0,0,0,0,0,"680010","10 TECK WHYE AVENUE PCF SPARKLETOTS PRESCHOOL @ CHUA CHU KANG BLK 10 (KN) SINGAPORE 680010",514.983773819753,514.983773819753,4114.13181885,260.687376342627,"PHOENIX PARK",0,19307.6192514544,40271.0775604822,103.7552111,1.380470546
"10","TELOK BLANGAH CRES",10,1974,"Y","Y","N","N","N","N","BM",66,0,0,65,0,1,0,0,0,0,0,0,0,"90010","10 TELOK BLANGAH CRESCENT SINGAPORE 090010",184.04939421723,184.04939421723,754248.054094825,43075.7152539655,"RAIL CORRIDOR",0,26492.0847635884,28910.5852759406,103.8197694,1.277731532
"10","TOH YI DR",7,1988,"Y","N","N","N","N","N","BT",36,0,0,0,0,0,36,0,0,0,0,0,0,"590010","10 TOH YI DRIVE TOH YI GARDENS SINGAPORE 590010",210.428422711591,210.428422711591,5532.058109585,323.285483768102,"CHENG SOON GARDEN PG",0,21305.1112703093,35523.9280091311,103.7731611,1.337539566
"10","WOODLANDS AVE 8",4,2000,"N","N","N","Y","N","N","WL",0,0,0,0,0,0,0,0,0,0,0,0,0,"738973","10 WOODLANDS AVENUE 8 HDB CENTRE OF BUILDING RESEARCH SINGAPORE 738973",1911.61102910138,1911.61102910138,110312.018570395,4210.08302227242,"WOODLANDS WATERFRONT PK",0,24321.3468379063,48433.2284189625,103.8002621,1.454287141
"10A","BENDEMEER RD",40,2016,"Y","N","N","N","N","N","KWN",220,0,0,71,149,0,0,0,0,0,0,0,0,"331010","10A BENDEMEER ROAD BENDEMEER LIGHT SINGAPORE 331010",411.615831291358,411.615831291358,6717.76843165,333.929846630138,"SOMME RD PG",0,31025.6314605721,33030.6006289351,103.8605054,1.314991389
"102","CANBERRA ST",6,2019,"N","N","N","N","Y","N","SB",0,0,0,0,0,0,0,0,0,0,0,0,0,"750102","102 CANBERRA STREET EASTCREEK @ CANBERRA SINGAPORE 750102",304.282290705582,304.282290705582,551.491298225,94.6699019185717,"PEBBLE GARDEN",0,27865.1373437304,48161.9997508758,103.8321067,1.451834491
"10A","BEDOK STH AVE 2",5,1992,"N","N","N","N","Y","N","BD",0,0,0,0,0,0,0,0,0,0,0,0,0,"460010","10A BEDOK SOUTH AVENUE 2 SINGAPORE 460010",356.09603191573,356.09603191573,867.3737809,710.67209522003,"SENNETT AVE LINEAR PK",0,39521.9547213794,33870.5549960393,103.9368494,1.322585616
"10A","BOON TIONG RD",40,2014,"Y","N","N","Y","N","N","BM",228,0,0,76,152,0,0,0,0,0,0,0,0,"160010","10A BOON TIONG ROAD TIONG BAHRU VIEW SINGAPORE 160010",269.434857421079,269.434857421079,3905.397037795,253.306321951718,"KIM PONG PARK",0,27589.0691103945,29864.5039188269,103.8296262,1.286358471
"10A","CHAI CHEE RD",1,1999,"N","N","N","N","N","Y","BD",0,0,0,0,0,0,0,0,0,0,0,0,0,"469010","10A CHAI CHEE ROAD SINGAPORE 469010",606.186237245323,606.186237245323,11008.18851693,2171.92351927206,"SIGLAP LINEAR PK (JLN B'WAN-UPP EC RD)",0,38194.4556839106,34370.0837152441,103.9249213,1.327103643
"10A","HOLLAND DR",6,1997,"N","N","N","N","Y","N","QT",0,0,0,0,0,0,0,0,0,0,0,0,0,"272010","10A HOLLAND DRIVE MULTI STOREY CAR PARK SINGAPORE 272010",272.6517257654,272.6517257654,754248.054094825,43075.7152539655,"RAIL CORRIDOR",0,23590.5435647771,32302.2714919398,103.7936975,1.308404471
"10A","JLN KUKOH",1,1999,"N","N","N","N","N","Y","CT",0,0,0,0,0,0,0,0,0,0,0,0,0,"163010","10A JALAN KUKOH SINGAPORE 163010",163.220742842764,163.220742842764,84315.97281561,2520.44646433725,"PEARL'S HILL CITY PK",0,28596.0244861173,29917.520673157,103.8386741,1.286837933
"10A","LOR 7 TOA PAYOH",5,1997,"N","N","N","N","Y","N","TP",0,0,0,0,0,0,0,0,0,0,0,0,0,"311010","10A LORONG 7 TOA PAYOH MULTI STOREY CAR PARK SINGAPORE 311010",810.685682044947,810.685682044947,2734.41346585,254.056814180288,"CARMICHAEL RD PG",0,30723.7988451282,35483.1764467305,103.8577935,1.337171643
"10B","BEDOK STH AVE 2",20,1994,"Y","N","N","N","N","N","BD",56,0,0,0,0,0,56,0,0,0,0,0,0,"461010","10B BEDOK SOUTH AVENUE 2 SINGAPORE 461010",333.644979233425,333.644979233425,867.3737809,710.67209522003,"SENNETT AVE LINEAR PK",0,39447.8253715286,33844.9261476533,103.9361833,1.322353866
"10B","BENDEMEER RD",40,2016,"Y","N","N","N","N","N","KWN",184,0,0,70,114,0,0,0,0,0,0,0,0,"332010","10B BENDEMEER ROAD BENDEMEER LIGHT SINGAPORE 332010",444.175638765268,444.175638765268,6717.76843165,333.929846630138,"SOMME RD PG",0,31004.2074814416,33084.3136892749,103.8603129,1.315477153
"10B","BOON TIONG RD",30,2014,"Y","N","N","Y","N","N","BM",160,0,15,28,84,0,0,0,33,0,0,0,0,"164010","10B BOON TIONG ROAD TIONG BAHRU VIEW SINGAPORE 164010",270.525736297285,270.525736297285,3905.397037795,253.306321951718,"KIM PONG PARK",0,27542.1708160266,29862.1129205719,103.8292048,1.286336847
"10B","LOR 7 TOA PAYOH",25,1997,"Y","N","N","N","N","N","TP",96,0,0,0,68,28,0,0,0,0,0,0,0,"312010","10B LORONG 7 TOA PAYOH TOA PAYOH COURT SINGAPORE 312010",771.477140002417,771.477140002417,2734.41346585,254.056814180288,"CARMICHAEL RD PG",0,30786.1320438096,35482.0404755201,103.8583536,1.337161364
"10C","BEDOK STH AVE 2",2,1994,"Y","N","N","Y","N","N","BD",2,0,0,0,0,0,2,0,0,0,0,0,0,"462010","10C BEDOK SOUTH AVENUE 2 HDB PUBLIC SHELTERS SINGAPORE 462010",304.576920238026,304.576920238026,867.3737809,710.67209522003,"SENNETT AVE LINEAR PK",0,39452.1446233324,33816.1804634952,103.9362221,1.322093899
"10C","BENDEMEER RD",40,2016,"Y","N","N","N","N","N","KWN",220,0,0,71,149,0,0,0,0,0,0,0,0,"333010","10C BENDEMEER ROAD BENDEMEER LIGHT SINGAPORE 333010",497.889253494504,497.889253494504,6717.76843165,333.929846630138,"SOMME RD PG",0,31041.1109231103,33124.6970297572,103.8606445,1.315842362
"10C","LOR 7 TOA PAYOH",1,1997,"N","N","N","N","N","Y","TP",0,0,0,0,0,0,0,0,0,0,0,0,0,"313010","10C LORONG 7 TOA PAYOH TOA PAYOH COURT SINGAPORE 313010",814.311350271522,814.311350271522,2734.41346585,254.056814180288,"CARMICHAEL RD PG",0,30752.266962011,35454.259960427,103.8580493,1.33691013
"10D","BEDOK STH AVE 2",23,1994,"Y","N","N","N","N","N","BD",84,0,0,0,0,0,84,0,0,0,0,0,0,"463010","10D BEDOK SOUTH AVENUE 2 SINGAPORE 463010",267.563394796599,267.563394796599,867.3737809,710.67209522003,"SENNETT AVE LINEAR PK",0,39463.7759342071,33780.4607825982,103.9363266,1.321770859
"10E","BEDOK STH AVE 2",21,1992,"Y","N","N","N","N","N","BD",81,0,0,0,0,0,81,0,0,0,0,0,0,"464010","10E BEDOK SOUTH AVENUE 2 SINGAPORE 464010",252.521818782398,252.521818782398,867.3737809,710.67209522003,"SENNETT AVE LINEAR PK",0,39543.2823854032,33763.7931329419,103.937041,1.321620093
"10F","BEDOK STH AVE 2",24,1992,"Y","N","N","N","N","N","BD",67,0,0,0,0,0,67,0,0,0,0,0,0,"465010","10F BEDOK SOUTH AVENUE 2 SINGAPORE 465010",317.200579080844,317.200579080844,867.3737809,710.67209522003,"SENNETT AVE LINEAR PK",0,39538.8614036887,33829.8772418327,103.9370013,1.322217735
"100","ALJUNIED CRES",12,1977,"Y","N","N","Y","N","N","GL",198,0,0,0,0,0,0,0,0,198,0,0,0,"380100","100 ALJUNIED CRESCENT BETHEL TOTS CENTRE SINGAPORE 380100",373.302872496735,373.302872496735,2901.88001873,220.080586101397,"GEYLANG EAST PK",0,33658.9713401237,33691.3058275266,103.8841674,1.320966199
"100","BEDOK NTH AVE 4",14,1978,"Y","N","N","N","N","N","BD",206,0,0,178,26,1,1,0,0,0,0,0,0,"460100","100 BEDOK NORTH AVENUE 4 BEDOK POND 1 SINGAPORE 460100",584.537370910604,584.537370910604,3613.52444553,277.320896062914,"JLN PARI DEDAP PG",0,39693.3207412002,35148.078320534,103.9383897,1.334139
"100","C'WEALTH CRES",10,1964,"Y","N","N","N","N","N","QT",75,0,9,61,5,0,0,0,0,0,0,0,0,"140100","100 COMMONWEALTH CRESCENT CRESCENT VIEW SINGAPORE 140100",724.349126837651,724.349126837651,2737.99468405,252.555928110791,"HOLLAND VILLAGE PK",0,24433.5694990165,32224.9460504551,103.8012725,1.307705276
"100","CIRCUIT RD",2,2025,"N","N","N","Y","N","N","GL",0,0,0,0,0,0,0,0,0,0,0,0,0,"370100","100 CIRCUIT ROAD MACPHERSON WEAVE SINGAPORE 370100",574.604000031046,574.604000031046,2901.88001873,220.080586101397,"GEYLANG EAST PK",0,34267.7579319794,34354.7573151842,103.8896378,1.326966098
"100","LOR 1 TOA PAYOH",16,1968,"Y","N","N","N","N","N","TP",192,0,0,192,0,0,0,0,0,0,0,0,0,"310100","100 LORONG 1 TOA PAYOH TOA PAYOH PALM SPRING SINGAPORE 310100",928.181484894043,928.181484894043,45692.560453355,985.39407879071,"TOA PAYOH TOWN PK",0,29699.0667921186,35747.7033137171,103.8485857,1.339564005
"100","WHAMPOA DR",25,1973,"Y","N","N","N","N","N","KWN",96,0,0,0,96,0,0,0,0,0,0,0,0,"320100","100 WHAMPOA DRIVE WHAMPOA VIEW SINGAPORE 320100",686.325577532136,686.325577532136,3714.950019395,373.797979542078,"PEK KIO PARK",0,30340.444580685,33670.6110985705,103.8543487,1.320779477
"101","AH HOOD RD",25,1981,"Y","N","N","N","N","N","KWN",96,0,0,0,0,96,0,0,0,0,0,0,0,"320101","101 AH HOOD ROAD AH HOOD GARDENS SINGAPORE 320101",281.43699390186,281.43699390186,2162.6077944,255.44242523055,"NOVENA RISE PK",0,29242.2637995611,34402.3125239511,103.844481,1.32739679
"101","ALJUNIED CRES",12,1977,"Y","Y","N","N","N","N","GL",152,0,0,126,22,1,1,0,0,0,0,2,0,"380101","101 ALJUNIED CRESCENT SINGAPORE 380101",463.886421764743,463.886421764743,2901.88001873,220.080586101397,"GEYLANG EAST PK",0,33568.2254502153,33686.4999488951,103.883352,1.320922753
"101","ANG MO KIO AVE 3",12,1977,"Y","N","N","N","N","N","AMK",88,0,0,0,12,76,0,0,0,0,0,0,0,"560101","101 ANG MO KIO AVENUE 3 KEBUN BARU HEIGHTS SINGAPORE 560101",245.226796194892,245.226796194892,4207.17912823,269.414299492836,"MAYFLOWER CRESCENT PG",0,28684.3448619167,39142.0805313492,103.8394679,1.370261584
"101","BEDOK RESERVOIR RD",12,1985,"Y","N","N","N","N","N","BD",110,0,0,0,16,94,0,0,0,0,0,0,0,"470101","101 BEDOK RESERVOIR ROAD EUNOS VISTA SINGAPORE 470101",392.47888385213,392.47888385213,1429.18620972,172.765626573041,"JLN DAUD PK",0,36526.8935670002,34518.8045473172,103.9099374,1.328449133
"101","BEDOK NTH AVE 4",13,1977,"Y","N","N","Y","N","N","BD",168,0,35,0,0,0,0,0,0,0,133,0,0,"460101","101 BEDOK NORTH AVENUE 4 PEARL GARDEN SINGAPORE 460101",549.446266605411,549.446266605411,127790.563415315,3747.09625965482,"BEDOK TOWN PK",0,39641.5694046261,35186.2982665213,103.9379247,1.334484667
"101","BISHAN ST 12",25,1986,"Y","N","N","N","N","N","BH",92,0,0,0,0,84,8,0,0,0,0,0,0,"570101","101 BISHAN STREET 12 BISHAN VIEW SINGAPORE 570101",588.544851858427,588.544851858427,6949.28219551,624.192048141408,"CLOVER WAY PG",0,29678.4857984197,36333.2141410586,103.8484008,1.344859158
"101","BIDADARI PK DR",2,2019,"N","N","N","Y","Y","Y","TP",0,0,0,0,0,0,0,0,0,0,0,0,0,"340101","101 BIDADARI PARK DRIVE ALKAFF COURTVIEW SINGAPORE 340101",106.874398554133,106.874398554133,8339.933495165,1018.91509164771,"GREENWAY SOUTH",0,32225.5506811717,35379.816070809,103.8712876,1.336236716
"101","BT BATOK WEST AVE 6",13,1984,"Y","N","N","N","N","N","BB",96,0,0,2,46,48,0,0,0,0,0,0,0,"650101","101 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650101",1145.30513167918,1145.30513167918,415385.63380295,3651.1147585029,"BUKIT BATOK TOWN PARK",0,18384.8672587106,36537.6336688989,103.7469207,1.346706361
"101","BT PURMEI RD",11,1982,"Y","N","N","N","N","N","BM",140,0,0,89,50,0,0,0,0,0,0,1,0,"90101","101 BUKIT PURMEI ROAD BUKIT PURMEI VILLE SINGAPORE 090101",100.077677437061,100.077677437061,546111.976896596,15075.331421433,"MOUNT FABER PARK",0,27150.274713539,28217.3927329102,103.8256835,1.271462566
"101","C'WEALTH CRES",10,1964,"Y","N","N","N","N","N","QT",76,0,10,62,4,0,0,0,0,0,0,0,0,"140101","101 COMMONWEALTH CRESCENT CRESCENT VIEW SINGAPORE 140101",663.463079411053,663.463079411053,2737.99468405,252.555928110791,"HOLLAND VILLAGE PK",0,24385.7483768653,32263.2405126715,103.8008428,1.308051592
"101","CANBERRA ST",1,2019,"N","N","N","Y","N","N","SB",0,0,0,0,0,0,0,0,0,0,0,0,0,"750101","101 CANBERRA STREET EASTCREEK @ CANBERRA SINGAPORE 750101",159.340351147606,159.340351147606,551.491298225,94.6699019185717,"PEBBLE GARDEN",0,27726.3995360102,48113.9544790001,103.83086,1.451399986
"101","CLEMENTI ST 14",15,1984,"Y","N","N","N","N","N","CL",112,0,0,0,18,94,0,0,0,0,0,0,0,"120101","101 CLEMENTI STREET 14 SUNSET WAY RESIDENCE SINGAPORE 120101",459.490713750219,459.490713750219,2945.47093535,363.537287736616,"CLEMENTI CRESCENT PG",0,20834.5683886023,33815.5351681574,103.7689334,1.322089368
"101","GANGSA RD",13,1986,"Y","N","N","N","N","N","BP",60,0,0,0,0,0,60,0,0,0,0,0,0,"670101","101 GANGSA ROAD SINGAPORE 670101",711.784389535335,711.784389535335,754248.054094825,43075.7152539655,"RAIL CORRIDOR",0,20668.4608897061,40126.5999839732,103.7674393,1.379164316
